entry_ts,exit_ts,side,entry_price,exit_price,pnl,won,close_reason,ema9_ratio,ema21_ratio,ema50_ratio,ema200_ratio,rsi,stochrsi_k,stochrsi_d,macd_h_norm,adx,adx_dmp_norm,adx_dmn_norm,bb_pct,vol_ratio,atr_contracted,bull_engulf,bear_engulf,hammer,shooting_star,three_bull,three_bear,ms_bull,ms_bear,near_channel_top,near_channel_bot,hurst_acf1,bull_score,bear_score,net_score,regime_enc,htf_rsi,side_enc
2023-12-12 06:00:00,2023-12-12 07:00:00,SHORT,41501.56,41779.38,-3.37,0,STOP_LOSS,1.0019404975055266,1.0022291742906593,1.0019615257402177,1.0206566193124693,46.37269821174556,31.72796677693933,36.258233476851295,-0.2981754283590169,20.897381362091625,1.0251384302719573,1.2536684739964539,0.5,0.9745908868230847,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.10496829223385788,34,59,25,0,41.4,-1
2023-12-12 23:15:00,2023-12-13 01:15:00,LONG,41479.07,41009.46,-5.69,0,STOP_LOSS,0.9951436437533395,0.9945716298129501,0.9968184210892217,1.0102970532940765,59.16257211009815,88.64185077756181,74.66536003663552,0.23598838487099064,24.312233861115082,1.0054265676467449,0.7846001319569699,0.5,1.6696562484462045,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.008186225393097074,61,37,24,0,39.9,1
2023-12-13 02:15:00,2023-12-13 07:15:00,SHORT,40866.93,41196.0,-4.03,0,STOP_LOSS,1.005984323435706,1.00827965302951,1.0105846598946924,1.0235973865659578,36.01934765691305,4.04698523888547,10.211892868076845,-0.27075662049193994,25.49374669353669,0.4070037612724972,1.5571938899382554,0.5,5.03320585634633,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.0021253315272455105,38,59,21,0,34.6,-1
2023-12-13 11:45:00,2023-12-13 13:00:00,SHORT,41007.01,41334.01,-3.98,0,STOP_LOSS,1.0027036807008645,1.0027834455647593,1.0030874814254027,1.0141387603128225,41.66604486599035,1.2055000856847033,4.76522519067204,-0.16714149942869574,18.496996848976888,0.8406416896637727,1.6264022151072601,0.5,1.371834527295701,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.041609936159873295,35,59,24,0,37.6,-1
2023-12-14 06:15:00,2023-12-14 08:45:00,LONG,43014.92,42765.0,-2.89,0,STOP_LOSS,0.9956990609033372,0.994803226818405,0.9906429976070946,0.9777907571598321,66.50781547655475,99.99999999999999,91.89922954247183,0.12879640408685797,16.110114157287526,2.1070128417162723,0.8157963484700763,0.5,4.58019576586028,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.049679361349960226,67,28,39,1,56.8,1
2023-12-14 11:15:00,2023-12-14 13:00:00,LONG,42990.58,42803.07,-2.17,0,STOP_LOSS,0.998512718545425,0.9975166127433571,0.9947507214599515,0.9818233375950828,59.674560502098295,91.5688103037179,83.16588108467431,0.11295935431480751,16.209244016955104,1.7115863623352783,1.0524153837749686,0.5,1.4062991524344493,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056831893067098516,67,31,36,1,59.9,1
2023-12-14 17:30:00,2023-12-15 05:30:00,LONG,43274.0,42620.81,-7.49,0,STOP_LOSS,0.988524971689667,0.9872329931209832,0.987423385869997,0.9780379650109469,66.85083325804847,99.99999999999999,99.23566983541572,0.3051321717958107,28.899470762372292,1.0768021977159419,0.7560566240804585,0.5,2.76632383130192,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.12374108058877063,67,37,30,1,56.6,1
2023-12-15 08:30:00,2023-12-15 11:15:00,LONG,42756.99,42728.01,-0.33,0,STOP_LOSS,0.998363726236402,0.9989696043290726,1.0005820704850052,0.9954440221198081,52.030607195738945,90.15094429168369,88.70823502296358,0.19689506543418636,27.478616467603434,0.5801058263912494,0.6983751933261254,0.5,1.2226634222759754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042493486655625044,58,42,16,1,53.1,1
2023-12-15 23:15:00,2023-12-16 01:15:00,SHORT,41979.57,42133.28,-1.81,0,STOP_LOSS,1.0028231062620212,1.0031691358310866,1.0057431099410017,1.0106204719015377,41.95718845335341,29.930575834006405,31.16752864428937,-0.028275097840544116,20.391738089593407,0.8562585926282233,1.5064195060524364,0.5,1.9134113793184306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.09106604355379143,26,59,33,0,44.9,-1
2023-12-18 00:00:00,2023-12-18 06:15:00,SHORT,41230.91,41215.97,0.18,1,STOP_LOSS,1.0078114793774122,1.0126965423363066,1.015782258352649,1.0207969224740272,22.56133332356215,0.0,1.4205502081013794,-0.5316892720929177,32.207026277782006,0.2874264021450207,1.3602777927239507,0.5,2.0639488468370826,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.07428829952745125,43,59,16,0,36.6,-1
2023-12-18 07:30:00,2023-12-18 10:45:00,SHORT,41176.75,40816.11,4.32,1,STOP_LOSS,1.00000319519522,1.000175121028081,1.004526678355287,1.0161654523685684,47.5888806161801,87.73074365901192,93.48493843097023,0.3161098779359793,33.584571252331386,0.609537114177711,0.5288864682020871,0.5,1.7044282165257194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08357981334128019,31,59,28,0,37.3,-1
2023-12-19 01:45:00,2023-12-19 14:00:00,LONG,43308.79,42617.48,-7.89,0,STOP_LOSS,0.9890761701073969,0.9830532445765682,0.9728709110071047,0.9657358751506987,80.93482035614441,64.68395203031214,37.138789167420754,0.07275632990575856,59.87520395396977,0.7455218635027043,0.08098957413121353,0.5,3.4196938685260196,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.045889506756997406,67,33,34,1,62.5,1
2023-12-20 02:15:00,2023-12-20 15:15:00,LONG,42377.96,44127.5,20.3,1,STOP_LOSS,0.9992424232790986,0.9991108365223311,1.0005701069084936,0.9981820638047785,52.05015027842583,33.71050329193551,30.908161205836123,0.04174617500277159,13.520768148150557,1.2752400012642247,1.5026174950833104,0.5,1.1218911239074387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.14330231900668344,59,30,29,1,52.9,1
2023-12-20 16:45:00,2023-12-20 20:00:00,LONG,43696.91,43542.91,-1.76,0,STOP_LOSS,1.0040274799929614,0.9990959099279187,0.9900940678005427,0.9763753726073522,54.4497921395647,3.2392726160804015,9.787659360939818,-0.11901271518838853,48.13095096329746,0.47210390507481353,0.4173022185279793,0.5,1.6791690520968316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.17945551194680548,67,23,44,1,64.2,1
2023-12-21 03:00:00,2023-12-21 14:15:00,LONG,43545.25,43815.8,3.1,1,STOP_LOSS,0.9987306948064681,0.9998241102467904,0.9997334050233522,0.9873877406642769,49.61488609318887,56.59557565194842,55.33064539370737,0.006442371554454967,32.47202139263104,0.4686449896166955,0.8690635074984578,0.5,1.4928704714984904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.21843889747842116,67,31,36,1,62.9,1
2023-12-21 19:00:00,2023-12-22 07:30:00,LONG,43633.97,43738.0,1.19,1,STOP_LOSS,0.9990513672745859,1.000598642530248,1.0018472928878102,0.9935777811085631,47.637858431178685,70.26966344869186,63.97481180163796,0.003897607437739044,20.66089315543834,1.1490429657037233,1.0802074541202877,0.5,2.403103785073677,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.10225977448074168,67,31,36,1,59.5,1
2023-12-22 13:30:00,2023-12-22 14:15:00,LONG,43777.91,43421.99,-4.06,0,STOP_LOSS,0.9977154259164963,0.998429138773914,0.9999971462511721,0.9960393119756138,52.9859626762545,68.84658202129219,47.565661109364356,0.09974921659084779,20.773114444605614,1.0437453132736914,1.0571376073605339,0.5,1.2831013808296912,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.03913849260296256,67,33,34,1,57.3,1
2023-12-22 18:15:00,2023-12-22 19:45:00,LONG,43867.92,43645.19,-2.53,0,STOP_LOSS,0.996265456267191,0.9955586738470483,0.9963796420180486,0.9941349614743131,62.07002212419533,95.16579008886684,93.9055091734055,0.2423037598535045,15.562064374592449,1.8412324367744666,1.0729785462685442,0.5,1.6239604808278043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009810797764616543,67,26,41,1,56.8,1
2023-12-22 22:30:00,2023-12-23 01:15:00,LONG,43772.72,43751.16,-0.24,0,STOP_LOSS,0.9987095090386694,0.9985856006023063,0.998744973347775,0.9967300864667504,54.813672470628404,53.25396317057999,33.286908118460076,0.004078891675107791,11.654853821756758,2.0458426684183246,1.843087288810632,0.5,0.21223252789335462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.017218616404102036,62,36,26,1,61.2,1
2023-12-25 04:00:00,2023-12-25 05:45:00,SHORT,43132.92,43238.01,-1.21,0,SENAL_ALCISTA,0.9989375756670605,0.9992197257381122,1.0027605283232996,1.008998294512253,50.17759671300629,97.48098083721585,99.1603269457386,0.3479675457105566,44.15169636144029,0.4267643583977787,0.5640828173042973,0.5,1.5027476474244232,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.04153175294241159,37,59,22,0,45.4,-1
2023-12-25 12:45:00,2023-12-25 19:15:00,LONG,43644.74,43435.91,-2.38,0,STOP_LOSS,0.9909014486480241,0.9899205329502538,0.9900917293901423,0.9949708819274441,72.2399603148741,54.78428994778125,42.47006876141726,0.25602947862661524,22.887790751238715,1.974916385119452,0.6546777594795787,0.5,10.457035349240618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.044984393053787416,67,29,38,0,54.0,1
2023-12-25 22:15:00,2023-12-26 00:45:00,LONG,43619.99,43444.0,-2.0,0,STOP_LOSS,0.997301829866414,0.9970259354881084,0.9962127198161584,0.9963985942808655,59.85790046593827,93.94118808379237,71.92599615123804,0.1450209873898055,22.495092329843338,1.2682882849033719,0.8601206664643086,0.5,1.293590202237704,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.021221179480883753,65,22,43,0,52.9,1
2023-12-26 05:00:00,2023-12-26 10:45:00,SHORT,43232.01,42650.0,6.67,1,STOP_LOSS,1.0038480016112983,1.0048899486053768,1.0053607020546693,1.0054713657983596,33.08835049773784,33.56580925250205,35.16524019834736,-0.15737603093281843,25.082787839173687,0.4385150682103808,1.4947527877482945,0.5,7.457110294345717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06963066061340682,33,59,26,0,38.8,-1
2023-12-26 15:45:00,2023-12-26 18:30:00,SHORT,42389.72,41996.53,4.62,1,STOP_LOSS,1.0046339119784498,1.0060642466508332,1.0097293845190127,1.0189020583413837,35.94284929304971,34.60714358740739,30.09076819527457,-0.1053197932935919,40.18503830287203,0.38776030272089046,1.0074497683343875,0.5,5.145510980125132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00738739409918581,29,59,30,0,33.8,-1
2023-12-27 01:00:00,2023-12-27 06:00:00,SHORT,42336.94,42468.0,-1.55,0,STOP_LOSS,1.0016352495558165,1.0010196110121987,1.0022268471269924,1.0135776701192725,47.2417105266113,4.642899614482255,26.47416188197395,-0.02364861541704822,19.179816732709234,1.064166861843777,1.1520899403301574,0.5,1.4976522124199232,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.07711768061393585,37,59,22,0,36.0,-1
2023-12-28 12:30:00,2023-12-28 17:15:00,SHORT,42909.0,42570.71,3.93,1,STOP_LOSS,1.0027772137778515,1.0035548787106499,1.0049985609748793,1.002900925567195,38.787264942498474,39.04988773829945,58.888454254431636,-0.008951784905429848,17.28455775293816,0.8450449194732864,1.5785416174931801,0.5,1.4849621536589943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15042894822521952,38,59,21,0,40.8,-1
2023-12-29 00:45:00,2023-12-29 02:45:00,SHORT,42409.91,42571.99,-1.91,0,STOP_LOSS,1.0038225311711952,1.0038685079029634,1.0054938408718397,1.0104527694581178,41.746694392363004,38.73268618555633,55.53722172093118,-0.01852518044638489,13.026085172244365,1.2054514408992163,2.0307688809128903,0.5,1.9060566176567102,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.14956248956006973,34,59,25,0,45.4,-1
2023-12-29 07:15:00,2023-12-29 09:15:00,SHORT,42476.74,42607.03,-1.53,0,STOP_LOSS,1.0022293598729863,1.002350415294751,1.0026859909176122,1.0072200502118909,43.797437579538524,0.0,19.326893479045232,-0.14313847991452872,15.304909401523032,1.0687238081400539,2.048910282961523,0.5,1.9456131597158008,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.14145852177244486,38,59,21,0,39.6,-1
2023-12-29 17:00:00,2023-12-29 21:00:00,SHORT,41884.01,42201.96,-3.79,0,STOP_LOSS,1.0090267008615676,1.01423059424261,1.0165413488631612,1.0200835589267965,25.455660661476085,4.373397899844573,5.6906953625965375,-0.5267571387014359,31.274264516383464,0.36661078392488183,1.4774605543348025,0.5,2.89824912311289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02352268814439481,37,59,22,0,40.3,-1
2023-12-29 22:15:00,2023-12-30 12:00:00,SHORT,41778.32,42016.74,-2.84,0,STOP_LOSS,1.0038807329943786,1.0062590013569956,1.0109453261384223,1.0192642666735687,35.463939974910325,7.792715484413456,26.356553951847527,-0.005816363350011392,34.15974368905123,0.3551594774906902,1.2191194892493777,0.5,3.9229359918792794,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.031523470118307605,36,59,23,0,39.7,-1
2024-01-01 03:30:00,2024-01-01 08:00:00,SHORT,42307.17,42514.24,-2.43,0,STOP_LOSS,1.0039253474516032,1.0042358474022106,1.0044616890612292,1.0026316243130207,38.90871932179564,17.09448543149338,41.46366059302894,-0.07972840560381977,17.092432914018026,1.3847276603758483,2.1345297755868775,0.5,1.4233460352581369,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.026945168023615265,35,59,24,0,47.0,-1
2024-01-01 15:45:00,2024-01-01 21:15:00,LONG,42784.0,43650.0,10.03,1,STOP_LOSS,0.9983813718866914,0.9974879250839864,0.9958404834794795,0.9928520431821533,59.73915369227401,69.29655070470542,47.59888356294796,0.03799985951529342,21.417783792238836,1.1593438077668512,0.6140127323697165,0.5,2.2068029947584478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.08116256552026507,67,26,41,1,55.6,1
2024-01-01 23:30:00,2024-01-02 01:00:00,LONG,44076.05,44847.51,8.74,1,STOP_LOSS,0.9921063312621308,0.9875642471376617,0.980135821964605,0.9690302701194334,74.17629892578572,50.32074307096592,32.178771803166086,0.11387464885489239,46.123476516741384,0.9157156463728161,0.2457580918089443,0.5,1.7117445873535237,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0606391286793052,67,23,44,1,72.5,1
2024-01-02 11:30:00,2024-01-02 14:45:00,LONG,45246.51,45259.0,0.14,1,STOP_LOSS,1.0061048142486548,1.0056124531834558,0.9968386705994118,0.9660736784149513,41.513944766130635,0.0,0.0,-0.3787371688535652,47.96011472655806,0.4182064740337853,0.5008792260199674,0.5,1.2097342593977374,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.02782779405306556,67,45,22,1,79.6,1
2024-01-03 00:45:00,2024-01-03 11:00:00,LONG,45134.76,44738.99,-4.41,0,STOP_LOSS,0.9974717518025376,0.9973764085961762,0.9985400926941925,0.9813855626094857,54.18818771083684,78.68159576647699,69.44824002489312,0.1525115961890029,18.589212245178047,1.1774813576567555,1.1736948468780464,0.5,0.9611230009651334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.09321227618485566,61,23,38,1,72.6,1
2024-01-03 19:30:00,2024-01-04 01:45:00,LONG,42682.76,42711.74,0.34,1,SENAL_BAJISTA,0.9994320979443961,1.0026868670275992,1.0156762555195809,1.0324487924863988,45.24903506735799,44.396882150828034,31.833461914531597,0.09813779601968324,40.242035010373705,0.49875721726629363,0.8012001055932227,0.5,1.4457834380178238,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05194753852104258,67,42,25,1,38.6,1
2024-01-04 02:45:00,2024-01-04 07:45:00,LONG,43142.69,42760.02,-4.44,0,STOP_LOSS,0.9943677326862718,0.9930150074865698,0.9962810945670053,1.014019084716819,61.79414719930856,95.5195807004117,84.33356317833784,0.1877248148954989,15.413408020662814,1.9618231055638853,1.1233713096992892,0.5,2.464348729883774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0502811960344586,60,39,21,0,44.8,1
2024-01-04 15:15:00,2024-01-04 23:30:00,LONG,44159.07,44157.28,-0.02,0,STOP_LOSS,0.9876068813652726,0.9824831698730238,0.9784838723705591,0.9855374780087214,80.39020791460818,99.99999999999999,95.45032441482384,0.40332066120930443,28.00724426231659,1.4820049396220205,0.28057019751573525,0.5,3.2256839249406206,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0052352393164234855,67,34,33,0,55.1,1
2024-01-05 09:00:00,2024-01-05 10:45:00,LONG,44048.4,43625.0,-4.8,0,STOP_LOSS,0.9960294162397862,0.9943431372835221,0.9941540410756601,0.9924449851609004,62.37434891755876,91.19235734256907,90.69137161461617,0.2355927038075888,22.54010126723128,1.4658400166624463,0.7705043160879905,0.5,4.7859252984972525,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.23649945998615263,67,40,27,1,51.7,1
2024-01-05 20:15:00,2024-01-06 05:15:00,LONG,43711.99,43681.99,-0.34,0,STOP_LOSS,0.9979650709468858,0.9975807367258102,0.9989559679907619,0.999854508196177,54.54839065637868,94.51188253692462,93.2952354131439,0.1878749757272531,22.052590705909214,0.9022693602292853,0.8105364024036553,0.5,0.47080179376962206,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2991765372505824,66,33,33,1,55.6,1
2024-01-08 06:15:00,2024-01-08 09:45:00,LONG,44141.0,43720.0,-4.75,0,STOP_LOSS,0.9897469140690547,0.9890744401290823,0.9917313431711348,0.9942436978625612,67.97469359594328,99.23289405928911,94.7427178298103,0.37192494982763397,34.89304297273448,1.1244601192729347,0.44688549805256067,0.5,8.282071300108045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.08687196367175391,67,30,37,1,52.3,1
2024-01-08 11:15:00,2024-01-08 12:15:00,LONG,44199.99,44509.01,3.47,1,STOP_LOSS,0.995999866410103,0.9938610816343137,0.9926858245899514,0.9931850951397013,64.50424503096016,99.99999999999999,94.13505214603023,0.19013361046342234,22.79585940649546,1.2489613755614157,0.9628138614920096,0.5,2.9187266226527337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.11351055648593503,67,40,27,1,60.4,1
2024-01-08 17:30:00,2024-01-09 01:15:00,LONG,45398.0,46548.01,12.59,1,STOP_LOSS,0.993745815698496,0.9896402577058971,0.9818934656107655,0.9721283647003135,69.19335809154998,93.75548912976446,67.72120351158131,0.02560747056459867,31.98605948018544,1.1247265868156089,0.4099890617423707,0.5,1.3613310310828715,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.20695073305293124,67,36,31,1,76.7,1
2024-01-09 07:45:00,2024-01-09 10:45:00,LONG,46830.99,46444.0,-4.14,0,STOP_LOSS,0.9993884695269173,0.9988265152446371,0.994159655220482,0.9669474683283127,53.82646767048062,74.67586534061185,73.5702861109797,0.014392094362962593,11.6848433064262,1.7641779175097452,1.3847891447508474,0.5,0.5126425398551713,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0736941213531557,72,16,56,1,74.4,1
2024-01-09 13:15:00,2024-01-09 21:15:00,LONG,46639.98,45895.7,-7.98,0,STOP_LOSS,0.9982596706222331,0.9989770970015205,0.998462474159851,0.9764111214640836,51.03197626039214,52.29719155086832,55.73894256371321,0.010594301107192745,32.23361074409546,0.26774790312844954,1.080394438156516,0.5,1.422563577785432,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019499295461133128,72,29,43,1,72.5,1
2024-01-10 17:30:00,2024-01-10 20:00:00,LONG,46282.0,45549.74,-7.87,0,STOP_LOSS,0.9847709743507835,0.9817259494478939,0.9839220847786551,0.9882876690695984,66.10902650171396,94.5272501628603,84.23407918192133,0.3175608026113767,25.589760458423456,1.1773892918680744,0.5991640615857047,0.5,1.2469896303982972,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-0.3783187278313472,67,46,21,1,62.3,1
2024-01-10 21:15:00,2024-01-11 05:30:00,LONG,45780.0,46020.0,2.59,1,STOP_LOSS,1.0034477923322804,1.0025086104089755,1.0001376756070406,1.0002700346676938,48.85827720888978,33.82473292811478,26.74038434479743,-0.10045946003554154,31.77713147588083,0.3319821441861501,0.7772170673892781,0.5,1.6741040040524804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3817528434113814,64,37,27,1,63.7,1
2024-01-11 09:15:00,2024-01-11 13:00:00,LONG,46303.99,47177.87,9.35,1,STOP_LOSS,0.9980025306906767,0.997863245739941,0.9978336594932748,0.9934048148826835,53.38785058871838,97.47571993640109,94.01947633668138,0.20434547644835008,16.794425591381152,1.175815841181139,1.1562728710459944,0.5,0.4232959118873572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.17474749211983237,72,22,50,1,64.3,1
2024-01-11 14:00:00,2024-01-11 15:15:00,LONG,47793.07,47777.98,-0.16,0,STOP_LOSS,0.9890105184887787,0.9830282917091108,0.9760716128029991,0.9660236335345334,73.06248416474342,39.52950068328228,33.84285540504652,0.1773749114191489,34.05008370552781,1.0279831448231296,0.42597363636996033,0.5,3.6401460409918696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.16876921295036543,72,29,43,1,60.6,1
2024-01-12 00:30:00,2024-01-12 08:00:00,LONG,46424.0,45838.84,-6.29,0,STOP_LOSS,0.9981595727513496,0.9991886886426798,1.0015670661076799,0.9973566604031591,50.12557466580067,61.257720668211434,54.65393940927034,0.08099678399504662,16.108027750901442,1.1639559118184957,1.272272899547622,0.5,3.151263095733764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1913304162445797,66,24,42,1,51.1,1
2024-01-12 13:30:00,2024-01-12 20:15:00,SHORT,45683.64,43828.51,20.16,1,STOP_LOSS,1.0037356151517858,1.005087619073387,1.0074701794375338,1.010787957472342,39.340834372671196,0.0,5.033678769483632,-0.12573438359074476,17.66475153261241,0.8129589951014082,1.5533475766528653,0.5,2.018063703269296,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.13256719662589295,41,59,18,0,36.3,-1
2024-01-12 22:00:00,2024-01-12 23:00:00,SHORT,42562.57,42824.0,-3.09,0,STOP_LOSS,1.0191398843869068,1.0263399991007007,1.0425959147919464,1.0700031808466237,27.930663746788014,48.51649173898884,63.52012987656025,-0.004551628894311008,42.86207891987535,0.2165931147003781,1.055543050425404,0.5,6.185057793285441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.16083271411350053,41,59,18,0,27.0,-1
2024-01-15 11:15:00,2024-01-15 13:15:00,SHORT,42609.28,42735.97,-1.49,0,SENAL_ALCISTA,1.0007032850135869,1.000708780059165,0.999935553814555,1.0075370958234382,48.60740701350842,16.821450725577876,18.397832495942865,-0.16769939012806384,13.43762711340758,1.1800367160199738,1.3274067150460713,0.5,0.36851110752075916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.10134550813528112,35,58,23,0,40.7,-1
2024-01-15 14:15:00,2024-01-15 16:45:00,SHORT,42437.32,42523.54,-1.02,0,STOP_LOSS,1.0049410825509262,1.0051063118364276,1.0045035705880307,1.010912579014438,38.575492508674536,37.15526915520126,69.21462388124527,-0.1080627146670412,12.99046688218549,1.4409351324091422,2.40954285320766,0.5,4.307053682727861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04189231942192286,28,62,34,0,37.4,-1
2024-01-15 22:00:00,2024-01-16 03:15:00,SHORT,42491.0,42795.15,-3.59,0,SENAL_ALCISTA,1.0067556501727977,1.0073368744134694,1.0056893767423853,1.00860000366902,39.416645803979954,2.5004975263305216,2.5004975263305216,-0.33942121228990246,19.62122459767193,0.8882638089503924,1.6900154084209633,0.5,1.504931877520302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.013730338631533615,44,62,18,0,41.6,-1
2024-01-17 12:00:00,2024-01-17 18:45:00,SHORT,42578.15,42611.99,-0.4,0,STOP_LOSS,1.0031975276761165,1.0041597154624604,1.0061894140356078,1.007523896563415,34.1494847300197,20.59184025092775,40.50821520921933,-0.04795881078417262,28.197691659984606,0.5124028676949053,1.0263224100888237,0.5,1.669092818453009,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.30582962017045595,44,61,17,0,41.5,-1
2024-01-18 03:00:00,2024-01-18 05:15:00,SHORT,42626.56,42732.48,-1.24,0,SENAL_ALCISTA,1.0004686854548464,1.0005278496138386,1.000593188674322,1.003371452259479,48.41947768542818,54.06485671825537,58.68072932918618,-0.04511691959629135,10.995396002850141,1.6610858179831693,1.9133136150048806,0.5,0.38859124334981593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.2601178915640549,27,60,33,0,43.6,-1
2024-01-18 10:45:00,2024-01-18 14:45:00,SHORT,42451.03,42739.31,-3.39,0,STOP_LOSS,1.0051949289498854,1.0064775413631526,1.0062734253132337,1.0073508152613702,27.58120130907545,0.0,0.0,-0.4626564096431082,18.756487293607147,0.7981748489767385,1.9086193677531573,0.5,3.0213583846689107,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.19540756984449495,45,61,16,0,43.8,-1
2024-01-18 16:30:00,2024-01-18 17:15:00,SHORT,42125.97,42103.33,0.27,1,STOP_LOSS,1.008350869438392,1.0097481977581726,1.0111628892030453,1.0139095346471163,28.078990667266577,24.083788660803823,44.20343298040862,-0.1897901887451584,21.973296219447427,0.6735254830108236,2.0689196061776642,0.5,5.439085361025488,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.050219273032355044,38,61,23,0,30.4,-1
